Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited,Cost
DFS Iterative Matrix,4,13,2,9,13->14->15->16->12->8->7->6->2,8,161
DFS Recursive List,5,13,2,5,13->9->5->1->2,4,45
DFS Recrusive Matrix,11,13,2,5,13->9->5->1->2,4,240
DFS Iterative List,5,11,10,2,11->10,1,41
DFS Iterative Matrix,4,11,10,2,11->10,1,225
DFS Recursive List,7,11,10,8,11->7->3->2->1->5->6->10,7,44
DFS Recrusive Matrix,15,11,10,8,11->7->3->2->1->5->6->10,7,240
DFS Iterative List,5,13,4,7,13->14->15->16->12->8->4,6,36
DFS Iterative Matrix,4,13,4,7,13->14->15->16->12->8->4,6,193
DFS Recursive List,8,13,4,13,13->9->5->1->2->6->10->14->15->11->7->3->4,12,46
DFS Recrusive Matrix,10,13,4,7,13->9->5->1->2->3->4,6,240
DFS Iterative List,2,9,14,3,9->13->14,2,6
DFS Iterative Matrix,3,9,14,3,9->13->14,2,33
DFS Recursive List,9,9,14,7,9->5->1->2->6->10->14,6,45
DFS Recrusive Matrix,24,9,14,15,9->5->1->2->3->4->8->7->6->10->11->12->16->15->14,14,240
DFS Iterative List,8,15,3,6,15->16->12->8->7->3,5,37
DFS Iterative Matrix,5,15,3,6,15->16->12->8->7->3,5,193
DFS Recursive List,12,15,3,12,15->14->13->9->5->1->2->6->10->11->7->3,11,45
DFS Recrusive Matrix,16,15,3,4,15->11->7->3,3,240
DFS Iterative List,4,8,9,7,8->12->16->15->14->10->9,6,19
DFS Iterative Matrix,2,8,9,7,8->12->16->15->14->13->9,6,97
DFS Recursive List,6,8,9,9,8->4->3->2->1->5->6->10->9,8,45
DFS Recrusive Matrix,16,8,9,11,8->4->3->2->1->5->6->7->11->10->9,10,240
DFS Iterative List,5,13,9,2,13->9,1,46
DFS Iterative Matrix,5,13,9,2,13->9,1,241
DFS Recursive List,6,13,9,2,13->9,1,45
DFS Recrusive Matrix,15,13,9,2,13->9,1,240
DFS Iterative List,7,3,1,11,3->4->8->12->16->15->14->10->9->5->1,10,30
DFS Iterative Matrix,3,3,1,9,3->7->11->15->14->13->9->5->1,8,145
DFS Recursive List,5,3,1,3,3->2->1,2,46
DFS Recrusive Matrix,6,3,1,3,3->2->1,2,240
DFS Iterative List,3,13,12,5,13->14->15->16->12,4,11
DFS Iterative Matrix,2,13,12,5,13->14->15->16->12,4,65
DFS Recursive List,9,13,12,15,13->9->5->1->2->6->10->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,18,13,12,13,13->9->5->1->2->3->4->8->7->6->10->11->12,12,240
DFS Iterative List,6,1,12,8,1->5->9->13->14->15->16->12,7,19
DFS Iterative Matrix,3,1,12,8,1->5->9->13->14->15->16->12,7,113
DFS Recursive List,13,1,12,14,1->2->6->5->9->10->14->15->11->7->3->4->8->12,13,45
DFS Recrusive Matrix,25,1,12,12,1->2->3->4->8->7->6->5->9->10->11->12,11,240
DFS Iterative List,6,11,7,2,11->7,1,45
DFS Iterative Matrix,5,11,7,2,11->7,1,241
DFS Recursive List,4,11,7,2,11->7,1,44
DFS Recrusive Matrix,18,11,7,2,11->7,1,240
DFS Iterative List,4,6,12,4,6->7->8->12,3,12
DFS Iterative Matrix,3,6,12,6,6->10->14->15->16->12,5,81
DFS Recursive List,9,6,12,14,6->2->1->5->9->10->14->15->11->7->3->4->8->12,13,45
DFS Recrusive Matrix,16,6,12,12,6->2->1->5->9->10->11->7->3->4->8->12,11,240
DFS Iterative List,3,15,8,4,15->16->12->8,3,9
DFS Iterative Matrix,2,15,8,4,15->16->12->8,3,49
