Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited,Cost
DFS Recrusive Matrix,28,16,11,11,16->12->8->4->3->2->1->5->6->7->11,10,240
DFS Iterative List,6,5,8,8,5->9->13->14->15->16->12->8,7,20
DFS Iterative Matrix,3,5,8,8,5->9->13->14->15->16->12->8,7,113
DFS Recursive List,13,5,8,14,5->1->2->6->10->9->13->14->15->11->7->3->4->8,13,45
DFS Recrusive Matrix,21,5,8,6,5->1->2->3->4->8,5,240
DFS Iterative List,5,5,12,7,5->9->13->14->15->16->12,6,17
DFS Iterative Matrix,3,5,12,7,5->9->13->14->15->16->12,6,97
DFS Recursive List,13,5,12,15,5->1->2->6->10->9->13->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,26,5,12,15,5->1->2->3->4->8->7->6->10->9->13->14->15->11->12,14,240
DFS Iterative List,7,3,11,5,3->4->8->12->11,4,38
DFS Iterative Matrix,2,3,11,3,3->7->11,2,33
DFS Recursive List,10,3,11,11,3->2->1->5->6->10->9->13->14->15->11,10,44
DFS Recrusive Matrix,30,3,11,9,3->2->1->5->6->7->8->12->11,8,240
DFS Iterative List,7,15,2,7,15->16->12->8->7->6->2,6,34
DFS Iterative Matrix,4,15,2,7,15->16->12->8->7->6->2,6,177
DFS Recursive List,8,15,2,7,15->14->13->9->5->1->2,6,45
DFS Recrusive Matrix,15,15,2,5,15->11->7->3->2,4,240
DFS Iterative List,7,11,10,2,11->10,1,41
DFS Iterative Matrix,5,11,10,2,11->10,1,225
DFS Recursive List,9,11,10,8,11->7->3->2->1->5->6->10,7,44
DFS Recrusive Matrix,21,11,10,8,11->7->3->2->1->5->6->10,7,240
DFS Iterative List,3,3,12,4,3->4->8->12,3,9
DFS Iterative Matrix,4,3,12,4,3->7->11->12,3,161
DFS Recursive List,12,3,12,14,3->2->1->5->6->10->9->13->14->15->11->7->8->12,13,45
DFS Recrusive Matrix,23,3,12,8,3->2->1->5->6->7->8->12,7,240
DFS Iterative List,9,14,9,9,14->15->16->12->8->7->6->5->9,8,26
DFS Iterative Matrix,5,14,9,9,14->15->16->12->8->7->6->5->9,8,129
DFS Recursive List,7,14,9,3,14->13->9,2,45
DFS Recrusive Matrix,14,14,9,7,14->10->6->2->1->5->9,6,240
DFS Iterative List,7,11,5,8,11->12->8->4->3->2->6->5,7,25
DFS Iterative Matrix,3,11,5,6,11->15->14->13->9->5,5,97
DFS Recursive List,10,11,5,6,11->7->3->2->1->5,5,45
DFS Recrusive Matrix,18,11,5,6,11->7->3->2->1->5,5,240
DFS Iterative List,3,7,12,3,7->8->12,2,8
DFS Iterative Matrix,3,7,12,3,7->11->12,2,161
DFS Recursive List,9,7,12,13,7->3->2->1->5->6->10->9->13->14->15->11->12,12,45
DFS Recrusive Matrix,16,7,12,13,7->3->2->1->5->6->10->9->13->14->15->11->12,12,240
DFS Iterative List,5,1,8,9,1->5->9->13->14->15->16->12->8,8,22
DFS Iterative Matrix,2,1,8,9,1->5->9->13->14->15->16->12->8,8,129
DFS Recursive List,8,1,8,13,1->2->6->5->9->10->14->15->11->7->3->4->8,12,45
DFS Recrusive Matrix,12,1,8,5,1->2->3->4->8,4,240
DFS Iterative List,11,15,4,5,15->16->12->8->4,4,40
DFS Iterative Matrix,7,15,4,5,15->16->12->8->4,4,209
DFS Recursive List,14,15,4,13,15->14->13->9->5->1->2->6->10->11->7->3->4,12,46
DFS Recrusive Matrix,12,15,4,5,15->11->7->3->4,4,240
DFS Iterative List,4,3,8,3,3->4->8,2,6
DFS Iterative Matrix,5,3,8,3,3->7->8,2,193
DFS Recursive List,10,3,8,13,3->2->1->5->6->10->9->13->14->15->11->7->8,12,45
DFS Recrusive Matrix,14,3,8,7,3->2->1->5->6->7->8,6,240
DFS Iterative List,15,5,6,2,5->6,1,43
DFS Iterative Matrix,6,5,6,2,5->6,1,225
DFS Recursive List,9,5,6,4,5->1->2->6,3,44
DFS Recrusive Matrix,21,5,6,8,5->1->2->3->4->8->7->6,7,240
DFS Iterative List,1,11,11,1,11,0,1
DFS Iterative Matrix,1,11,11,1,11,0,1
DFS Recursive List,1,11,11,1,11,0,0
DFS Recrusive Matrix,0,11,11,1,11,0,0
DFS Iterative List,2,7,8,2,7->8,1,5
DFS Iterative Matrix,3,7,8,2,7->8,1,193
DFS Recursive List,9,7,8,14,7->3->2->1->5->6->10->9->13->14->15->11->12->8,13,45
DFS Recrusive Matrix,12,7,8,14,7->3->2->1->5->6->10->9->13->14->15->11->12->8,13,240
DFS Iterative List,1,5,9,2,5->9,1,4
DFS Iterative Matrix,1,5,9,2,5->9,1,17
DFS Recursive List,6,5,9,6,5->1->2->6->10->9,5,45
DFS Recrusive Matrix,14,5,9,10,5->1->2->3->4->8->7->6->10->9,9,240
DFS Iterative List,4,4,10,7,4->8->12->16->15->14->10,6,17
DFS Iterative Matrix,3,4,10,7,4->8->12->16->15->14->10,6,193
DFS Recursive List,6,4,10,7,4->3->2->1->5->6->10,6,44
DFS Recrusive Matrix,21,4,10,11,4->3->2->1->5->6->7->8->12->11->10,10,240
DFS Iterative List,2,12,15,3,12->16->15,2,6
DFS Iterative Matrix,2,12,15,3,12->16->15,2,33
DFS Recursive List,9,12,15,13,12->8->4->3->2->1->5->6->10->9->13->14->15,12,45
DFS Recrusive Matrix,15,12,15,15,12->8->4->3->2->1->5->6->7->11->10->9->13->14->15,14,240
DFS Iterative List,17,7,8,2,7->8,1,5
DFS Iterative Matrix,35,7,8,2,7->8,1,193
DFS Recursive List,22,7,8,14,7->3->2->1->5->6->10->9->13->14->15->11->12->8,13,45
DFS Recrusive Matrix,18,7,8,14,7->3->2->1->5->6->10->9->13->14->15->11->12->8,13,240
DFS Iterative List,11,11,16,3,11->12->16,2,8
DFS Iterative Matrix,9,11,16,3,11->15->16,2,33
DFS Recursive List,20,11,16,13,11->7->3->2->1->5->6->10->9->13->14->15->16,12,46
DFS Recrusive Matrix,17,11,16,13,11->7->3->2->1->5->6->10->9->13->14->15->16,12,240
DFS Iterative List,4,10,8,4,10->11->12->8,3,14
DFS Iterative Matrix,3,10,8,6,10->14->15->16->12->8,5,81
DFS Recursive List,10,10,8,14,10->6->2->1->5->9->13->14->15->11->7->3->4->8,13,45
DFS Recrusive Matrix,23,10,8,14,10->6->2->1->5->9->13->14->15->11->7->3->4->8,13,240
DFS Iterative List,4,16,14,5,16->12->11->10->14,4,14
DFS Iterative Matrix,5,16,14,3,16->15->14,2,33
DFS Recursive List,8,16,14,3,16->15->14,2,45
DFS Recrusive Matrix,23,16,14,15,16->12->8->4->3->2->1->5->6->7->11->10->9->13->14,14,240
DFS Iterative List,6,11,1,7,11->12->8->4->3->2->1,6,36
DFS Iterative Matrix,4,11,1,7,11->15->14->13->9->5->1,6,193
DFS Recursive List,6,11,1,5,11->7->3->2->1,4,46
DFS Recrusive Matrix,8,11,1,5,11->7->3->2->1,4,240
DFS Iterative List,3,15,7,5,15->16->12->8->7,4,12
DFS Iterative Matrix,2,15,7,5,15->16->12->8->7,4,65
DFS Recursive List,7,15,7,11,15->14->13->9->5->1->2->6->10->11->7,10,44
DFS Recrusive Matrix,13,15,7,3,15->11->7,2,240
DFS Iterative List,4,2,14,8,2->3->4->8->12->16->15->14,7,20
DFS Iterative Matrix,2,2,14,4,2->6->10->14,3,49
DFS Recursive List,6,2,14,8,2->1->5->6->10->9->13->14,7,45
DFS Recrusive Matrix,21,2,14,14,2->1->5->6->7->3->4->8->12->11->10->9->13->14,13,240
DFS Iterative List,5,3,9,9,3->4->8->12->16->15->14->10->9,8,24
DFS Iterative Matrix,2,3,9,7,3->7->11->15->14->13->9,6,113
DFS Recursive List,6,3,9,7,3->2->1->5->6->10->9,6,45
DFS Recrusive Matrix,38,3,9,11,3->2->1->5->6->7->8->12->11->10->9,10,240
DFS Iterative List,17,1,16,7,1->5->9->13->14->15->16,6,17
DFS Iterative Matrix,5,1,16,7,1->5->9->13->14->15->16,6,97
DFS Recursive List,17,1,16,15,1->2->6->5->9->10->14->15->11->7->3->4->8->12->16,14,46
DFS Recrusive Matrix,20,1,16,13,1->2->3->4->8->7->6->5->9->10->11->12->16,12,240
DFS Iterative List,5,2,16,6,2->3->4->8->12->16,5,15
DFS Iterative Matrix,4,2,16,6,2->6->10->14->15->16,5,81
DFS Recursive List,15,2,16,16,2->1->5->6->10->9->13->14->15->11->7->3->4->8->12->16,15,46
DFS Recrusive Matrix,20,2,16,16,2->1->5->6->7->3->4->8->12->11->10->9->13->14->15->16,15,240
DFS Iterative List,17,5,13,3,5->9->13,2,7
DFS Iterative Matrix,9,5,13,3,5->9->13,2,33
DFS Recursive List,23,5,13,7,5->1->2->6->10->9->13,6,46
DFS Recrusive Matrix,20,5,13,11,5->1->2->3->4->8->7->6->10->9->13,10,240
DFS Iterative List,6,14,7,6,14->15->16->12->8->7,5,15
DFS Iterative Matrix,5,14,7,6,14->15->16->12->8->7,5,81
DFS Recursive List,18,14,7,10,14->13->9->5->1->2->6->10->11->7,9,44
DFS Recrusive Matrix,24,14,7,8,14->10->6->2->3->4->8->7,7,240
DFS Iterative List,3,11,8,3,11->12->8,2,10
DFS Iterative Matrix,4,11,8,11,11->15->14->13->9->5->6->2->3->4->8,10,177
DFS Recursive List,10,11,8,15,11->7->3->2->1->5->6->10->9->13->14->15->16->12->8,14,45
DFS Recrusive Matrix,13,11,8,15,11->7->3->2->1->5->6->10->9->13->14->15->16->12->8,14,240
DFS Iterative List,5,7,12,3,7->8->12,2,8
DFS Iterative Matrix,6,7,12,3,7->11->12,2,161
DFS Recursive List,16,7,12,13,7->3->2->1->5->6->10->9->13->14->15->11->12,12,45
DFS Recrusive Matrix,37,7,12,13,7->3->2->1->5->6->10->9->13->14->15->11->12,12,240
DFS Iterative List,5,3,14,7,3->4->8->12->16->15->14,6,17
DFS Iterative Matrix,4,3,14,5,3->7->11->15->14,4,81
DFS Recursive List,10,3,14,9,3->2->1->5->6->10->9->13->14,8,45
DFS Recrusive Matrix,27,3,14,13,3->2->1->5->6->7->8->12->11->10->9->13->14,12,240
DFS Iterative List,3,4,16,4,4->8->12->16,3,9
DFS Iterative Matrix,2,4,16,4,4->8->12->16,3,49
DFS Recursive List,10,4,16,16,4->3->2->1->5->6->10->9->13->14->15->11->7->8->12->16,15,46
DFS Recrusive Matrix,13,4,16,16,4->3->2->1->5->6->7->8->12->11->10->9->13->14->15->16,15,240
DFS Iterative List,6,5,4,9,5->9->13->14->15->16->12->8->4,8,33
DFS Iterative Matrix,3,5,4,9,5->9->13->14->15->16->12->8->4,8,177
DFS Recursive List,8,5,4,13,5->1->2->6->10->9->13->14->15->11->7->3->4,12,46
DFS Recrusive Matrix,11,5,4,5,5->1->2->3->4,4,240
DFS Iterative List,5,7,9,8,7->8->12->16->15->14->10->9,7,23
DFS Iterative Matrix,2,7,9,6,7->11->15->14->13->9,5,97
DFS Recursive List,6,7,9,8,7->3->2->1->5->6->10->9,7,45
DFS Recrusive Matrix,14,7,9,8,7->3->2->1->5->6->10->9,7,240
DFS Iterative List,3,16,10,4,16->12->11->10,3,10
DFS Iterative Matrix,5,16,10,4,16->15->14->10,3,209
DFS Recursive List,11,16,10,10,16->15->14->13->9->5->1->2->6->10,9,44
DFS Recrusive Matrix,36,16,10,12,16->12->8->4->3->2->1->5->6->7->11->10,11,240
DFS Iterative List,7,12,3,10,12->16->15->14->10->9->5->1->2->3,9,27
DFS Iterative Matrix,4,12,3,10,12->16->15->14->13->9->5->6->7->3,9,145
DFS Recursive List,7,12,3,4,12->8->4->3,3,45
DFS Recrusive Matrix,15,12,3,4,12->8->4->3,3,240
DFS Iterative List,6,5,12,7,5->9->13->14->15->16->12,6,17
DFS Iterative Matrix,4,5,12,7,5->9->13->14->15->16->12,6,97
DFS Recursive List,14,5,12,15,5->1->2->6->10->9->13->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,28,5,12,15,5->1->2->3->4->8->7->6->10->9->13->14->15->11->12,14,240
DFS Iterative List,8,9,5,2,9->5,1,46
DFS Iterative Matrix,6,9,5,2,9->5,1,241
DFS Recursive List,7,9,5,2,9->5,1,45
DFS Recrusive Matrix,14,9,5,2,9->5,1,240
DFS Iterative List,8,12,7,11,12->16->15->14->10->9->5->1->2->3->7,10,32
DFS Iterative Matrix,4,12,7,9,12->16->15->14->13->9->5->6->7,8,129
DFS Recursive List,14,12,7,15,12->8->4->3->2->1->5->6->10->9->13->14->15->11->7,14,44
DFS Recrusive Matrix,26,12,7,9,12->8->4->3->2->1->5->6->7,8,240
DFS Iterative List,6,9,14,3,9->13->14,2,6
DFS Iterative Matrix,3,9,14,3,9->13->14,2,33
DFS Recursive List,10,9,14,7,9->5->1->2->6->10->14,6,45
DFS Recrusive Matrix,16,9,14,15,9->5->1->2->3->4->8->7->6->10->11->12->16->15->14,14,240
DFS Iterative List,4,11,3,5,11->12->8->4->3,4,15
DFS Iterative Matrix,3,11,3,9,11->15->14->13->9->5->6->2->3,8,145
DFS Recursive List,29,11,3,3,11->7->3,2,45
DFS Recrusive Matrix,21,11,3,3,11->7->3,2,240
DFS Iterative List,3,10,12,3,10->11->12,2,9
DFS Iterative Matrix,3,10,12,5,10->14->15->16->12,4,65
DFS Recursive List,14,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,32,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,240
DFS Iterative List,16,11,3,5,11->12->8->4->3,4,15
DFS Iterative Matrix,10,11,3,9,11->15->14->13->9->5->6->2->3,8,145
DFS Recursive List,14,11,3,3,11->7->3,2,45
DFS Recrusive Matrix,15,11,3,3,11->7->3,2,240
DFS Iterative List,6,14,6,7,14->15->16->12->8->7->6,6,19
DFS Iterative Matrix,5,14,6,7,14->15->16->12->8->7->6,6,97
DFS Recursive List,10,14,6,7,14->13->9->5->1->2->6,6,44
DFS Recrusive Matrix,19,14,6,3,14->10->6,2,240
DFS Iterative List,7,6,10,2,6->10,1,37
DFS Iterative Matrix,1,6,10,2,6->10,1,17
DFS Recursive List,6,6,10,6,6->2->1->5->9->10,5,44
DFS Recrusive Matrix,15,6,10,6,6->2->1->5->9->10,5,240
DFS Iterative List,1,15,15,1,15,0,1
DFS Iterative Matrix,0,15,15,1,15,0,1
DFS Recursive List,1,15,15,1,15,0,0
DFS Recrusive Matrix,1,15,15,1,15,0,0
DFS Iterative List,5,6,9,9,6->7->8->12->16->15->14->13->9,8,25
DFS Iterative Matrix,3,6,9,3,6->10->9,2,177
DFS Recursive List,5,6,9,5,6->2->1->5->9,4,45
DFS Recrusive Matrix,17,6,9,5,6->2->1->5->9,4,240
DFS Iterative List,8,12,7,11,12->16->15->14->10->9->5->1->2->3->7,10,32
DFS Iterative Matrix,3,12,7,9,12->16->15->14->13->9->5->6->7,8,129
DFS Recursive List,10,12,7,15,12->8->4->3->2->1->5->6->10->9->13->14->15->11->7,14,44
DFS Recrusive Matrix,16,12,7,9,12->8->4->3->2->1->5->6->7,8,240
DFS Iterative List,3,11,4,4,11->12->8->4,3,13
DFS Iterative Matrix,3,11,4,10,11->15->14->13->9->5->6->2->3->4,9,161
DFS Recursive List,10,11,4,16,11->7->3->2->1->5->6->10->9->13->14->15->16->12->8->4,15,46
DFS Recrusive Matrix,11,11,4,16,11->7->3->2->1->5->6->10->9->13->14->15->16->12->8->4,15,240
DFS Iterative List,6,13,11,4,13->14->15->11,3,38
DFS Iterative Matrix,4,13,11,4,13->14->15->11,3,209
DFS Recursive List,7,13,11,10,13->9->5->1->2->6->10->14->15->11,9,44
DFS Recrusive Matrix,26,13,11,12,13->9->5->1->2->3->4->8->7->6->10->11,11,240
DFS Iterative List,6,8,2,10,8->12->16->15->14->10->9->5->1->2,9,27
DFS Iterative Matrix,3,8,2,10,8->12->16->15->14->13->9->5->6->2,9,145
DFS Recursive List,5,8,2,4,8->4->3->2,3,45
DFS Recrusive Matrix,11,8,2,4,8->4->3->2,3,240
DFS Iterative List,2,16,11,3,16->12->11,2,6
DFS Iterative Matrix,4,16,11,3,16->15->11,2,225
DFS Recursive List,7,16,11,11,16->15->14->13->9->5->1->2->6->10->11,10,44
DFS Recrusive Matrix,22,16,11,11,16->12->8->4->3->2->1->5->6->7->11,10,240
DFS Iterative List,6,1,4,10,1->5->9->13->14->15->16->12->8->4,9,32
DFS Iterative Matrix,3,1,4,10,1->5->9->13->14->15->16->12->8->4,9,177
DFS Recursive List,8,1,4,12,1->2->6->5->9->10->14->15->11->7->3->4,11,46
DFS Recrusive Matrix,9,1,4,4,1->2->3->4,3,240
DFS Iterative List,4,4,15,5,4->8->12->16->15,4,11
DFS Iterative Matrix,2,4,15,5,4->8->12->16->15,4,65
DFS Recursive List,7,4,15,11,4->3->2->1->5->6->10->9->13->14->15,10,45
DFS Recrusive Matrix,20,4,15,15,4->3->2->1->5->6->7->8->12->11->10->9->13->14->15,14,240
DFS Iterative List,3,5,16,6,5->9->13->14->15->16,5,15
DFS Iterative Matrix,2,5,16,6,5->9->13->14->15->16,5,81
DFS Recursive List,9,5,16,16,5->1->2->6->10->9->13->14->15->11->7->3->4->8->12->16,15,46
DFS Recrusive Matrix,14,5,16,16,5->1->2->3->4->8->7->6->10->9->13->14->15->11->12->16,15,240
DFS Iterative List,6,15,3,6,15->16->12->8->7->3,5,37
DFS Iterative Matrix,3,15,3,6,15->16->12->8->7->3,5,193
DFS Recursive List,7,15,3,12,15->14->13->9->5->1->2->6->10->11->7->3,11,45
DFS Recrusive Matrix,15,15,3,4,15->11->7->3,3,240
DFS Iterative List,3,10,12,3,10->11->12,2,9
DFS Iterative Matrix,2,10,12,5,10->14->15->16->12,4,65
DFS Recursive List,9,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,18,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,240
DFS Iterative List,4,12,5,7,12->16->15->14->10->9->5,6,19
DFS Iterative Matrix,2,12,5,7,12->16->15->14->13->9->5,6,97
DFS Recursive List,5,12,5,7,12->8->4->3->2->1->5,6,45
DFS Recrusive Matrix,13,12,5,7,12->8->4->3->2->1->5,6,240
DFS Iterative List,2,14,16,3,14->15->16,2,7
DFS Iterative Matrix,2,14,16,3,14->15->16,2,33
DFS Recursive List,9,14,16,15,14->13->9->5->1->2->6->10->11->7->3->4->8->12->16,14,46
DFS Recrusive Matrix,28,14,16,11,14->10->6->2->3->4->8->7->11->12->16,10,240
DFS Iterative List,9,5,4,9,5->9->13->14->15->16->12->8->4,8,33
DFS Iterative Matrix,5,5,4,9,5->9->13->14->15->16->12->8->4,8,177
DFS Recursive List,13,5,4,13,5->1->2->6->10->9->13->14->15->11->7->3->4,12,46
DFS Recrusive Matrix,18,5,4,5,5->1->2->3->4,4,240
DFS Iterative List,7,11,15,2,11->15,1,38
DFS Iterative Matrix,2,11,15,2,11->15,1,17
DFS Recursive List,15,11,15,12,11->7->3->2->1->5->6->10->9->13->14->15,11,45
DFS Recrusive Matrix,19,11,15,12,11->7->3->2->1->5->6->10->9->13->14->15,11,240
DFS Iterative List,7,8,7,2,8->7,1,43
DFS Iterative Matrix,6,8,7,2,8->7,1,225
DFS Recursive List,14,8,7,14,8->4->3->2->1->5->6->10->9->13->14->15->11->7,13,44
DFS Recrusive Matrix,24,8,7,8,8->4->3->2->1->5->6->7,7,240
DFS Iterative List,4,5,16,6,5->9->13->14->15->16,5,15
DFS Iterative Matrix,2,5,16,6,5->9->13->14->15->16,5,81
DFS Recursive List,9,5,16,16,5->1->2->6->10->9->13->14->15->11->7->3->4->8->12->16,15,46
DFS Recrusive Matrix,14,5,16,16,5->1->2->3->4->8->7->6->10->9->13->14->15->11->12->16,15,240
DFS Iterative List,7,6,11,3,6->7->11,2,30
DFS Iterative Matrix,4,6,11,3,6->10->11,2,161
DFS Recursive List,8,6,11,9,6->2->1->5->9->10->14->15->11,8,44
DFS Recrusive Matrix,20,6,11,7,6->2->1->5->9->10->11,6,240
DFS Iterative List,7,5,8,8,5->9->13->14->15->16->12->8,7,20
DFS Iterative Matrix,4,5,8,8,5->9->13->14->15->16->12->8,7,113
DFS Recursive List,14,5,8,14,5->1->2->6->10->9->13->14->15->11->7->3->4->8,13,45
DFS Recrusive Matrix,23,5,8,6,5->1->2->3->4->8,5,240
DFS Iterative List,7,16,15,2,16->15,1,46
DFS Iterative Matrix,2,16,15,2,16->15,1,17
DFS Recursive List,6,16,15,2,16->15,1,45
DFS Recrusive Matrix,24,16,15,16,16->12->8->4->3->2->1->5->6->7->11->10->9->13->14->15,15,240
DFS Iterative List,4,14,12,4,14->15->16->12,3,9
DFS Iterative Matrix,2,14,12,4,14->15->16->12,3,49
DFS Recursive List,14,14,12,14,14->13->9->5->1->2->6->10->11->7->3->4->8->12,13,45
DFS Recrusive Matrix,24,14,12,10,14->10->6->2->3->4->8->7->11->12,9,240
DFS Iterative List,8,16,3,9,16->12->11->10->9->5->1->2->3,8,30
DFS Iterative Matrix,4,16,3,9,16->15->14->13->9->5->6->7->3,8,161
DFS Recursive List,13,16,3,13,16->15->14->13->9->5->1->2->6->10->11->7->3,12,45
DFS Recrusive Matrix,16,16,3,5,16->12->8->4->3,4,240
DFS Iterative List,8,4,6,8,4->8->12->16->15->14->10->6,7,32
DFS Iterative Matrix,4,4,6,10,4->8->12->16->15->14->13->9->5->6,9,145
DFS Recursive List,9,4,6,6,4->3->2->1->5->6,5,44
DFS Recrusive Matrix,23,4,6,6,4->3->2->1->5->6,5,240
DFS Iterative List,7,8,2,10,8->12->16->15->14->10->9->5->1->2,9,27
DFS Iterative Matrix,4,8,2,10,8->12->16->15->14->13->9->5->6->2,9,145
DFS Recursive List,8,8,2,4,8->4->3->2,3,45
DFS Recrusive Matrix,17,8,2,4,8->4->3->2,3,240
DFS Iterative List,6,8,5,8,8->12->16->15->14->10->9->5,7,22
DFS Iterative Matrix,3,8,5,8,8->12->16->15->14->13->9->5,7,113
DFS Recursive List,8,8,5,6,8->4->3->2->1->5,5,45
DFS Recrusive Matrix,20,8,5,6,8->4->3->2->1->5,5,240
